tag	tag_type	sequence	sequence_vector	uv
通用词排行	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow->好玩的网络游戏排行榜@ps	-2	18
通用词排行	1	网游排行榜@ps->网游排行榜2013前十名网络游戏@ps->网游排行榜@ps	-2	17
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013@ps->网络游戏排行榜@ps	-2	17
通用词排行	1	网游排行榜@ps->@video->网游排行榜@ps	-2	17
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps->网络游戏排行榜@ps	-2	17
通用词排行	1	网络游戏@ps->网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@iknow	-2	17
通用词排行	1	网络游戏@ps->网络游戏排行榜2013前十名@ps->2013网络游戏排行榜@ps	-2	16
通用词排行	1	游民星空@ps->网游@ps->网游排行榜@ps	-2	16
通用词排行	1	网游排行榜@ps->网游排行榜@image->网游排行榜@ps	-2	16
通用词排行	1	网游@video->网游排行榜@video->网游排行榜@ps	-2	16
通用词排行	1	@video->网游排行榜@video->网游排行榜@ps	-2	16
通用词排行	1	网络游戏@ps->网络游戏排行榜@ps->3d网络游戏排行榜@ps	-2	16
通用词排行	1	网络游戏@ps->网络游戏排行榜@ps->大型网络游戏排行榜@ps	-2	16
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@video->网络游戏排行榜2013前十名@ps	-2	16
通用词排行	1	游戏@ps->游戏排行榜@ps->网络游戏排行榜@ps	-2	16
通用词排行	1	网游排行榜@ps->龙武@ps->网游排行榜@ps	-2	16
通用词排行	1	网络游戏@ps->2345小游戏@ps->网络游戏排行榜@ps	-2	16
通用词排行	1	游戏@ps->网络游戏@ps->网游排行榜@ps	-2	15
通用词排行	1	网游排行榜@ps->网络游戏排行榜2013前十名@ps->网络游戏排行榜@ps	-2	15
通用词排行	1	游戏@ps->网络游戏排行榜2013前十名@ps->2013网络游戏排行榜@ps	-2	15
通用词排行	1	网游@ps->网游@iknow->网游排行榜@iknow	-2	15
通用词排行	1	网易@ps->网易游戏@ps->网游排行榜@ps	-2	15
通用词排行	1	网络游戏排行榜@ps->2013火爆网络游戏@ps->网络游戏排行榜@ps	-2	15
通用词排行	1	游戏大全@ps->网络游戏大全@ps->网络游戏排行榜@ps	-2	14
通用词排行	1	单机游戏@ps->大型单机游戏排行榜@ps->大型网络游戏排行榜@ps	-2	14
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@iknow->2013网络游戏排行榜@iknow	-2	14
通用词排行	1	单机游戏@ps->网络游戏@ps->网络游戏排行榜@ps	-2	14
通用词排行	1	网络游戏@ps->网络游戏排行榜@ps->网络游戏排行榜@video	-2	14
通用词排行	1	网络游戏@ps->网络游戏排行榜@ps->网络游戏排行榜@iknow	-2	14
通用词排行	1	剑灵@ps->剑灵官网@ps->网游排行榜@ps	-2	14
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏@ps->网络游戏排行榜@ps	-2	14
通用词排行	1	网游排行榜@ps->问剑@ps->网游排行榜@ps	-2	13
通用词排行	1	龙剑@ps->龙剑@image->网游排行榜@ps	-2	13
通用词排行	1	剑灵@ps->剑灵@image->网络游戏排行榜2013前十名@ps	-2	13
通用词排行	1	网游@ps->剑灵@ps->网游排行榜@ps	-2	13
通用词排行	1	完美世界@ps->完美世界官网@ps->网络游戏排行榜@ps	-2	13
通用词排行	1	网络游戏排行榜@ps->网络游戏@ps->网络游戏排行榜@ps	-2	12
通用词排行	1	好玩的网游@ps->好玩的网游排行榜@ps->网游排行榜@ps	-2	12
通用词排行	1	网游@ps->网游排行榜@ps->网游排行榜2013前十名网络游戏@ps	-2	12
通用词排行	1	网游排行榜@ps->网络游戏排行榜@ps->大型网络游戏排行榜@ps	-2	12
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps->2013网络游戏排行榜@ps	-2	12
通用词排行	1	网游排行榜@ps->英雄联盟@ps->网游排行榜@ps	-2	12
通用词排行	1	网游排行榜@ps->龙武官网@ps->网游排行榜@ps	-2	12
通用词排行	1	网游排行榜@ps->网络游戏@ps->网络游戏排行榜@ps	-2	12
通用词排行	1	网游@ps->3d网游@ps->3d网游排行榜2013@ps	-2	12
通用词排行	1	网络游戏@ps->网络游戏排行榜2013前十名@ps->网络游戏排行榜2013@ps	-2	12
通用词排行	1	网络@ps->网络游戏@ps->网络游戏排行榜@ps	-2	12
通用词排行	1	网络游戏排行榜2013前十名@ps->剑灵@ps->网络游戏排行榜2013前十名@ps	-2	11
通用词排行	1	网络游戏@ps->网络游戏排行榜2013前十名@ps->大型网络游戏排行榜2013前十名@ps	-2	11
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@iknow	-2	11
通用词排行	1	剑灵@ps->龙剑@ps->网游排行榜@ps	-2	11
通用词排行	1	网游之天谴修罗@ps->网游@ps->网游排行榜@ps	-2	11
通用词排行	1	游戏@ps->游戏排行榜@ps->游戏排行榜2013网络游戏@ps	-2	11
通用词排行	1	斗战神@ps->网游@ps->网游排行榜@ps	-2	11
通用词排行	1	游侠网@ps->游戏@ps->网络游戏排行榜@ps	-2	11
通用词排行	1	网游@ps->完美世界@ps->网游排行榜@ps	-2	11
通用词排行	1	腾讯@ps->腾讯游戏@ps->网游排行榜@ps	-2	11
通用词排行	1	网络游戏@ps->网络游戏排行榜@ps	-1	2230
通用词排行	1	网游@ps->网游排行榜@ps	-1	1796
通用词排行	1	网游排行榜@ps->网络游戏排行榜@ps	-1	912
通用词排行	1	剑灵@ps->网游排行榜@ps	-1	859
通用词排行	1	网络游戏@ps->网络游戏排行榜2013前十名@ps	-1	848
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜@ps	-1	617
通用词排行	1	网游之天谴修罗@ps->网游排行榜@ps	-1	600
通用词排行	1	游戏@ps->网络游戏排行榜@ps	-1	536
通用词排行	1	网络游戏@ps->2013网络游戏排行榜@ps	-1	522
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps	-1	511
通用词排行	1	游戏@ps->网络游戏排行榜2013前十名@ps	-1	479
通用词排行	1	游戏排行榜@ps->网络游戏排行榜@ps	-1	426
通用词排行	1	好玩的网游@ps->好玩的网游排行榜@ps	-1	421
通用词排行	1	网游排行榜@ps->网游排行榜@iknow	-1	414
通用词排行	1	剑灵官网@ps->网游排行榜@ps	-1	405
通用词排行	1	游戏@ps->网游排行榜@ps	-1	397
通用词排行	1	网络游戏排行榜2013前十名@ps->2013网络游戏排行榜@ps	-1	374
通用词排行	1	网络游戏@ps->网络游戏人气排行榜@ps	-1	352
通用词排行	1	网游排行榜@ps->网络游戏排行榜2013前十名@ps	-1	341
通用词排行	1	网游排行榜@video->网游排行榜@ps	-1	341
通用词排行	1	网游排行榜@ps->网游排行榜2013前十名网络游戏@ps	-1	334
通用词排行	1	最新网游@ps->最新网游排行榜2013@ps	-1	320
通用词排行	1	17173@ps->网游排行榜@ps	-1	289
通用词排行	1	好玩的网游@ps->好玩的网络游戏排行榜@ps	-1	265
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013@ps	-1	262
通用词排行	1	剑灵@ps->网络游戏排行榜@ps	-1	257
通用词排行	1	游民星空@ps->网游排行榜@ps	-1	255
通用词排行	1	网游排行榜@ps->最新网游排行榜2013@ps	-1	250
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@iknow	-1	249
通用词排行	1	完美世界@ps->网游排行榜@ps	-1	209
通用词排行	1	网游排行榜@ps->网游排行榜@video	-1	205
通用词排行	1	网游排行榜@ps->3d网游排行榜2013@ps	-1	197
通用词排行	1	网络游戏排行榜@ps->2013网络游戏排行榜@ps	-1	187
通用词排行	1	好玩的网游@ps->3d网游排行榜前十名@ps	-1	186
通用词排行	1	网游排行榜@iknow->网游排行榜@ps	-1	184
通用词排行	1	斗战神@ps->网游排行榜@ps	-1	176
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@iknow	-1	175
通用词排行	1	游戏@ps->游戏排行榜2013网络游戏@ps	-1	168
通用词排行	1	网络游戏排行榜@ps->网络游戏人气排行榜@ps	-1	161
通用词排行	1	网络游戏排行榜@video->网络游戏排行榜@ps	-1	158
通用词排行	1	网游@ps->网络游戏排行榜@ps	-1	156
通用词排行	1	2013游戏排行榜@ps->2013网络游戏排行榜@ps	-1	153
通用词排行	1	龙剑@ps->网游排行榜@ps	-1	152
通用词排行	1	网络游戏@ps->网游排行榜@ps	-1	148
通用词排行	1	游戏排行榜@ps->游戏排行榜2013网络游戏@ps	-1	147
通用词排行	1	网游排行榜@ps->3d网游排行榜@ps	-1	142
通用词排行	1	dnf@ps->网游排行榜@ps	-1	140
通用词排行	1	网络游戏排行榜@iknow->网络游戏排行榜@ps	-1	138
通用词排行	1	3d网游@ps->3d网游排行榜2013@ps	-1	135
通用词排行	1	-@image->网游排行榜@ps	-1	135
通用词排行	1	好玩的网游@ps->网游排行榜@ps	-1	133
通用词排行	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow	-1	131
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@video	-1	129
通用词排行	1	剑灵官网@ps->网络游戏排行榜@ps	-1	128
通用词排行	1	网页游戏@ps->网游排行榜@ps	-1	125
通用词排行	1	游侠网@ps->网游排行榜@ps	-1	124
通用词排行	1	2013网络游戏排行榜@ps->2013网络游戏排行榜@iknow	-1	123
通用词排行	1	龙之谷@ps->网游排行榜@ps	-1	121
通用词排行	1	英雄联盟@ps->网游排行榜@ps	-1	119
通用词排行	1	魔兽世界@ps->网游排行榜@ps	-1	119
通用词排行	1	炉石传说@ps->网游排行榜@ps	-1	118
通用词排行	1	网游排行榜2013前十名网络游戏@ps->网游排行榜@ps	-1	118
通用词排行	1	网络游戏排行榜@ps->大型网络游戏排行榜@ps	-1	115
通用词排行	1	2013最新游戏名字@ps->网络游戏名字排行榜@ps	-1	115
通用词排行	1	lol@ps->网游排行榜@ps	-1	113
通用词排行	1	腾讯游戏@ps->网游排行榜@ps	-1	113
通用词排行	1	网友@ps->网游排行榜@ps	-1	113
通用词排行	1	剑灵@ps->网络游戏排行榜2013前十名@ps	-1	112
通用词排行	1	淘宝@ps->网游排行榜@ps	-1	108
通用词排行	1	剑灵激活码@ps->网游排行榜@ps	-1	105
通用词排行	1	单机游戏@ps->网游排行榜@ps	-1	104
通用词排行	1	诛仙3@ps->网游排行榜@ps	-1	102
通用词排行	1	刀剑2@ps->网游排行榜@ps	-1	101
通用词排行	1	剑灵@image->网游排行榜@ps	-1	99
通用词排行	1	网络游戏@ps->网络游戏2013排行榜@ps	-1	99
通用词排行	1	梦幻西游@ps->网游排行榜@ps	-1	98
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏人气排行榜@ps	-1	97
通用词排行	1	5173游戏交易平台@ps->网游排行榜@ps	-1	93
通用词排行	1	网络游戏排行榜2013前十名@ps->大型网络游戏排行榜2013前十名@ps	-1	93
通用词排行	1	天龙八部@ps->网游排行榜@ps	-1	92
通用词排行	1	最新网游@ps->最新网络游戏排行榜2013@ps	-1	90
通用词排行	1	网页游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@ps	-1	90
通用词排行	1	5173@ps->网游排行榜@ps	-1	89
通用词排行	1	网络游戏大全@ps->网络游戏排行榜@ps	-1	87
通用词排行	1	游戏排行榜@ps->网游排行榜@ps	-1	85
通用词排行	1	2013网络游戏排行榜@ps->网络游戏排行榜@ps	-1	84
通用词排行	1	网络游戏排行榜2013前十名@iknow->网络游戏排行榜2013前十名@ps	-1	84
通用词排行	1	完美世界@ps->网络游戏排行榜@ps	-1	82
通用词排行	1	单机游戏排行榜@ps->网络游戏排行榜@ps	-1	82
通用词排行	1	好玩的单机游戏@ps->好玩的网络游戏排行榜@ps	-1	81
通用词排行	1	好玩的游戏@ps->好玩的网络游戏排行榜@ps	-1	80
通用词排行	1	好玩的网络游戏排行榜@ps->网络游戏排行榜@ps	-1	80
通用词排行	1	游民星空@ps->网络游戏排行榜@ps	-1	80
通用词排行	1	网游@ps->网络游戏排行榜2013前十名@ps	-1	80
通用词排行	1	17173.com@ps->网游排行榜@ps	-1	79
通用词排行	1	dnf官网@ps->网游排行榜@ps	-1	79
通用词排行	1	剑灵官网@ps->网络游戏排行榜2013前十名@ps	-1	77
通用词排行	1	3d网游排行榜2013@ps->3d网游排行榜2013前十名网络游戏@ps	-1	77
通用词排行	1	单机游戏@ps->网络游戏排行榜@ps	-1	76
通用词排行	1	网易@ps->网游排行榜@ps	-1	75
通用词排行	1	网游排行榜@ps	0	61881
通用词排行	1	网络游戏排行榜@ps	0	23338
通用词排行	1	网络游戏排行榜2013前十名@ps	0	14765
通用词排行	1	2013网络游戏排行榜@ps	0	5521
通用词排行	1	好玩的网络游戏排行榜@ps	0	5091
通用词排行	1	最新网游排行榜2013@ps	0	4055
通用词排行	1	游戏排行榜2013网络游戏@ps	0	3472
通用词排行	1	网络游戏人气排行榜@ps	0	3271
通用词排行	1	3d网游排行榜2013@ps	0	2613
通用词排行	1	最火的网络游戏排行@ps	0	2455
通用词排行	1	网络游戏排行@ps	0	2312
通用词排行	1	大型网络游戏排行榜@ps	0	2304
通用词排行	1	网游排行榜2013前十名网络游戏@ps	0	1812
通用词排行	1	最新网络游戏排行榜2013@ps	0	1740
通用词排行	1	最热门的网络游戏排行榜@ps	0	1667
通用词排行	1	3d网游排行榜2013前十名网络游戏@ps	0	1465
通用词排行	1	新游戏排行榜@ps	0	1265
通用词排行	1	好玩的网游排行榜@ps	0	1185
通用词排行	1	网游排行榜@video	0	1145
通用词排行	1	网游排行榜@iknow	0	1142
通用词排行	1	网络游戏排行榜2013前十名@iknow	0	892
通用词排行	1	网络游戏排行榜@iknow	0	834
通用词排行	1	3d网络游戏排行榜2013@ps	0	611
通用词排行	1	网络游戏2013排行榜@ps	0	607
通用词排行	1	网络游戏名字排行榜@ps	0	597
通用词排行	1	网络游戏排行榜2013@ps	0	596
通用词排行	1	大型网络游戏排行榜2013前十名@ps	0	594
通用词排行	1	2013网络游戏排行榜@iknow	0	585
通用词排行	1	网络游戏排行榜@video	0	571
通用词排行	1	3d网络游戏排行榜2013前十名@ps	0	522
通用词排行	1	2013网络游戏排行榜前十名@ps	0	511
通用词排行	1	3d网游排行榜@ps	0	503
通用词排行	1	3d网游排行榜前十名@ps	0	479
通用词排行	1	好玩的3d网络游戏排行榜@ps	0	375
通用词排行	1	最好玩的网络游戏排行@ps	0	354
通用词排行	1	最新网游排行榜@ps	0	335
通用词排行	1	2013年网络游戏排行榜@ps	0	316
通用词排行	1	新网络游戏排行榜@ps	0	314
通用词排行	1	游戏排行榜网络游戏@ps	0	302
通用词排行	1	好玩的网络游戏排行榜@iknow	0	301
通用词排行	1	网络游戏 排行@ps	0	291
通用词排行	1	武侠网游排行榜@ps	0	285
通用词排行	1	热门网络游戏排行榜2013@ps	0	275
通用词排行	1	大型网络游戏排行榜@iknow	0	273
通用词排行	1	排行榜网络游戏@ps	0	258
通用词排行	1	3d网络游戏排行榜@ps	0	250
通用词排行	1	网游排行榜2013前十名网络游戏@iknow	0	224
通用词排行	1	最新网游排行榜2013@iknow	0	219
通用词排行	1	好玩的网络游戏排行榜2013@ps	0	215
通用词排行	1	网游排行榜@news	0	208
通用词排行	1	免费网络游戏排行榜@ps	0	205
通用词排行	1	20133d网络游戏排行榜@ps	0	201
通用词排行	1	好玩的网游排行榜@iknow	0	200
通用词排行	1	2013网络游戏排行榜@video	0	192
通用词排行	1	游戏排行榜2013网络游戏@iknow	0	188
通用词排行	1	网络游戏大全排行榜@ps	0	181
通用词排行	1	最火的网络游戏排行@iknow	0	180
通用词排行	1	最新网络游戏排行榜@ps	0	175
通用词排行	1	2013网络游戏人气排行榜@ps	0	164
通用词排行	1	最好玩的网游排行榜@ps	0	158
通用词排行	1	2d网络游戏排行榜@ps	0	157
通用词排行	1	2013最新网络游戏排行榜@ps	0	157
通用词排行	1	最新3d网络游戏排行榜2013@ps	0	155
通用词排行	1	免费网络游戏排行榜2013前十名@ps	0	148
通用词排行	1	现在网络游戏排行榜@ps	0	145
通用词排行	1	十大网络游戏排行榜@ps	0	144
通用词排行	1	最新网络游戏排行@ps	0	144
通用词排行	1	3d游戏排行榜@ps	0	142
通用词排行	1	qq网络游戏排行榜@ps	0	140
通用词排行	1	新浪网络游戏排行榜@ps	0	138
通用词排行	1	3d网游排行榜2013@iknow	0	138
通用词排行	1	新出网络游戏排行榜@ps	0	136
通用词排行	1	好玩的网络游戏排行榜不要烧钱@ps	0	128
通用词排行	1	2013好玩的网络游戏排行榜@ps	0	127
通用词排行	1	网络游戏排行榜2013前十名@video	0	125
通用词排行	1	网络游戏人气排行榜@iknow	0	124
通用词排行	1	q版网络游戏排行榜@ps	0	118
通用词排行	1	新网络游戏排行@ps	0	117
通用词排行	1	网络游戏排行榜@news	0	116
通用词排行	1	rpg网游排行榜@ps	0	116
通用词排行	1	2013游戏排行@ps	0	103
通用词排行	1	武侠网络游戏排行榜@ps	0	102
通用词排行	1	新开网络游戏排行榜@ps	0	102
通用词排行	1	大型3d网络游戏排行榜@ps	0	101
通用词排行	1	3d网络游戏排行榜前十名@ps	0	98
通用词排行	1	3d武侠网游排行榜@ps	0	97
通用词排行	1	最新网游排行榜2013@video	0	97
通用词排行	1	最新网游排行@ps	0	97
通用词排行	1	角色扮演网游排行榜@ps	0	97
通用词排行	1	最热门的网络游戏排行榜@iknow	0	95
通用词排行	1	好玩的网游排行榜@video	0	87
通用词排行	1	好玩网络游戏排行榜@ps	0	87
通用词排行	1	3d网游排行榜2013前十名网络游戏@iknow	0	84
通用词排行	1	2013网络游戏排行榜前十名@iknow	0	83
通用词排行	1	3d大型网络游戏排行榜@ps	0	80
通用词排行	1	2013最好玩的网络游戏排行榜@ps	0	74
通用词排行	1	网游排行榜@image	0	73
通用词排行	1	最好玩的3d网络游戏排行@ps	0	71
通用词排行	1	最新3d网游排行榜@ps	0	70
通用词排行	1	网络游戏排行@iknow	0	70
通用词排行	1	网游排行榜@ps->剑灵@ps	1	1614
通用词排行	1	网游排行榜@ps->完美世界@ps	1	1419
通用词排行	1	网游排行榜@ps->网游小说排行榜@ps	1	1106
通用词排行	1	网游排行榜@ps->网络游戏排行榜@ps	1	907
通用词排行	1	网络游戏排行榜@ps->剑灵@ps	1	660
通用词排行	1	网游排行榜@ps->网游@ps	1	647
通用词排行	1	网游排行榜@ps->2013网游排行榜@ps	1	637
通用词排行	1	网游排行榜@ps->剑灵官网@ps	1	627
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜@ps	1	613
通用词排行	1	网络游戏排行榜@ps->完美世界@ps	1	612
通用词排行	1	网游排行榜@ps->网游之天谴修罗@ps	1	560
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps	1	506
通用词排行	1	网游排行榜@ps->网游小说@ps	1	490
通用词排行	1	网游排行榜@ps->网游小说排行榜2013前十名@ps	1	473
通用词排行	1	网络游戏排行榜@ps->网络游戏@ps	1	466
通用词排行	1	网游排行榜@ps->17173@ps	1	426
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏@ps	1	423
通用词排行	1	网游排行榜@ps->网游排行榜@iknow	1	414
通用词排行	1	网络游戏排行榜2013前十名@ps->2013网络游戏排行榜@ps	1	373
通用词排行	1	网游排行榜@ps->斗战神@ps	1	366
通用词排行	1	网络游戏排行榜@ps->大型网络游戏排名@ps	1	357
通用词排行	1	网游排行榜@video->网游排行榜@ps	1	341
通用词排行	1	网络游戏排行榜2013前十名@ps->剑灵@ps	1	339
通用词排行	1	网游排行榜@ps->网络游戏排行榜2013前十名@ps	1	338
通用词排行	1	网游排行榜@ps->网游排行榜2013前十名网络游戏@ps	1	337
通用词排行	1	网游排行榜@ps->英雄联盟@ps	1	333
通用词排行	1	网游排行榜@ps->龙武@ps	1	326
通用词排行	1	网游排行榜@ps->网络游戏@ps	1	275
通用词排行	1	网络游戏排行榜@ps->2013火爆网络游戏@ps	1	274
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013@ps	1	258
通用词排行	1	网络游戏排行榜@ps->剑灵官网@ps	1	256
通用词排行	1	网游排行榜@ps->最新网游排行榜2013@ps	1	250
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@iknow	1	249
通用词排行	1	网游排行榜@ps->龙之谷@ps	1	234
通用词排行	1	网游排行榜@ps->网游排行榜小说@ps	1	221
通用词排行	1	网络游戏排行榜2013前十名@ps->剑灵官网@ps	1	220
通用词排行	1	网游排行榜@ps->网游排行榜@video	1	205
通用词排行	1	网游排行榜@ps->3d网游排行榜2013@ps	1	198
通用词排行	1	网游排行榜@ps->诛仙3@ps	1	186
通用词排行	1	网络游戏排行榜@ps->2013网络游戏排行榜@ps	1	185
通用词排行	1	网游排行榜@iknow->网游排行榜@ps	1	184
通用词排行	1	网游排行榜@ps->龙武官网@ps	1	183
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@iknow	1	175
通用词排行	1	网游排行榜@ps->完美世界 客户端下载@ps	1	173
通用词排行	1	网络游戏排行榜@ps->斗战神@ps	1	170
通用词排行	1	网游排行榜@ps->龙剑@ps	1	170
通用词排行	1	网络游戏排行榜2013前十名@ps->现在火爆的网络游戏@ps	1	169
通用词排行	1	网游排行榜@ps->问剑@ps	1	169
通用词排行	1	网游排行榜@ps->单机游戏@ps	1	167
通用词排行	1	网游排行榜@ps->游民星空@ps	1	167
通用词排行	1	网游排行榜@ps->网页游戏@ps	1	166
通用词排行	1	网游排行榜@ps->腾讯游戏@ps	1	163
通用词排行	1	网络游戏排行榜@ps->网络游戏人气排行榜@ps	1	163
通用词排行	1	网游排行榜@ps->魔兽世界@ps	1	161
通用词排行	1	网游排行榜@ps->单机游戏排行榜@ps	1	158
通用词排行	1	网络游戏排行榜@video->网络游戏排行榜@ps	1	158
通用词排行	1	网游排行榜@ps->网游小说排行榜完本@ps	1	157
通用词排行	1	网游排行榜@ps->剑灵 公测@ps	1	152
通用词排行	1	网游排行榜@ps->17173.com@ps	1	145
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏大全@ps	1	143
通用词排行	1	网游排行榜@ps->激战2@ps	1	141
通用词排行	1	网游排行榜@ps->3d网游排行榜@ps	1	141
通用词排行	1	网络游戏排行榜@iknow->网络游戏排行榜@ps	1	138
通用词排行	1	好玩的网络游戏排行榜@ps->现在火爆的网络游戏@ps	1	138
通用词排行	1	好玩的网络游戏排行榜@ps->好玩的网络游戏@ps	1	137
通用词排行	1	游戏排行榜2013网络游戏@ps->游戏排行榜@ps	1	132
通用词排行	1	好玩的网络游戏排行榜@ps->好玩的网络游戏排行榜@iknow	1	131
通用词排行	1	网游排行榜@ps->梦幻西游@ps	1	130
通用词排行	1	网络游戏排行榜@ps->英雄联盟@ps	1	130
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@video	1	129
通用词排行	1	2013网络游戏排行榜@ps->2013最红3d网络游戏@ps	1	128
通用词排行	1	2013网络游戏排行榜@ps->剑灵@ps	1	127
通用词排行	1	网游排行榜@ps->剑灵 申请资格@ps	1	126
通用词排行	1	网游排行榜@ps->斗战神官网@ps	1	126
通用词排行	1	网游排行榜@ps->笑傲江湖ol@ps	1	125
通用词排行	1	2013网络游戏排行榜@ps->2013网络游戏排行榜@iknow	1	123
通用词排行	1	游戏排行榜2013网络游戏@ps->游戏排行榜2013前十名@ps	1	121
通用词排行	1	2013网络游戏排行榜@ps->2013新出的网络游戏@ps	1	119
通用词排行	1	网络游戏排行榜@ps->17173@ps	1	119
通用词排行	1	网游排行榜@ps->5173@ps	1	118
通用词排行	1	网络游戏排行榜@ps->单机游戏排行榜@ps	1	118
通用词排行	1	网游排行榜2013前十名网络游戏@ps->网游排行榜@ps	1	117
通用词排行	1	网游排行榜@ps->天龙八部@ps	1	116
通用词排行	1	网游排行榜@ps->2d网游排行榜@ps	1	115
通用词排行	1	网游排行榜@ps->网游小说排行榜2013前十名完本@ps	1	115
通用词排行	1	网络游戏排行榜@ps->大型网络游戏排行榜@ps	1	114
通用词排行	1	网游排行榜@ps->完美世界官网@ps	1	114
通用词排行	1	网络游戏排行榜@ps->网络游戏大全@ps	1	112
通用词排行	1	网游排行榜@ps->多玩@ps	1	110
通用词排行	1	网游排行榜@ps->dnf@ps	1	105
通用词排行	1	网络游戏排行榜2013前十名@ps->17173@ps	1	102
通用词排行	1	网游排行榜@ps->网页游戏排行榜2013前十名@ps	1	102
通用词排行	1	网游排行榜@ps->龙武好玩吗@ps	1	102
通用词排行	1	网游排行榜@ps->诛仙@ps	1	101
通用词排行	1	网游排行榜@ps->剑灵 客户端下载@ps	1	101
通用词排行	1	网游排行榜@ps->游戏@ps	1	100
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏人气排行榜@ps	1	98
通用词排行	1	网游排行榜@ps->淘宝@ps	1	94
通用词排行	1	网游排行榜@ps->英雄联盟官网@ps	1	93
通用词排行	1	网络游戏排行榜2013前十名@ps->大型网络游戏排行榜2013前十名@ps	1	93
通用词排行	1	网游排行榜@ps->完美世界@ps->完美世界官网@ps	2	167
通用词排行	1	网游排行榜@ps->剑灵@ps->剑灵@image	2	153
通用词排行	1	网游排行榜@ps->网游排行榜@iknow->网游排行榜@ps	2	92
通用词排行	1	网游排行榜@ps->完美世界@ps->剑灵@ps	2	81
通用词排行	1	网络游戏排行榜@ps->完美世界@ps->完美世界官网@ps	2	77
通用词排行	1	网游排行榜@ps->网游排行榜@video->网游排行榜@ps	2	69
通用词排行	1	网游排行榜@ps->剑灵@ps->网游排行榜@ps	2	64
通用词排行	1	网游排行榜@ps->剑灵@ps->剑灵@video	2	63
通用词排行	1	网游排行榜@ps->龙武@ps->龙武@image	2	61
通用词排行	1	网游排行榜@ps->完美世界@ps->完美世界@video	2	58
通用词排行	1	网络游戏排行榜@ps->剑灵@ps->剑灵@image	2	56
通用词排行	1	网络游戏排行榜2013前十名@ps->剑灵@ps->剑灵@image	2	48
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@iknow->网络游戏排行榜@ps	2	45
通用词排行	1	网游排行榜@ps->完美世界@ps->网游排行榜@ps	2	45
通用词排行	1	网游排行榜@ps->剑灵@ps->剑灵激活码@ps	2	43
通用词排行	1	网络游戏排行榜@ps->网络游戏排行榜@video->网络游戏排行榜@ps	2	36
通用词排行	1	网游排行榜@ps->网游小说排行榜@ps->网游小说排行榜2013前十名@ps	2	36
通用词排行	1	网游排行榜@ps->网游小说排行榜@ps->网游小说排行榜完本@ps	2	36
通用词排行	1	网游排行榜@ps->剑灵@ps->完美世界@ps	2	35
通用词排行	1	网游排行榜@ps->剑灵官网@ps->网游排行榜@ps	2	34
通用词排行	1	网络游戏排行榜@ps->完美世界@ps->剑灵@ps	2	33
通用词排行	1	网游排行榜@ps->龙武@ps->龙武@video	2	32
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜2013前十名@iknow->网络游戏排行榜2013前十名@ps	2	32
通用词排行	1	网络游戏排行榜2013前十名@ps->网络游戏排行榜@ps->网络游戏@ps	2	31
通用词排行	1	网游排行榜@ps->完美世界@ps->完美世界@image	2	30
通用词排行	1	网络游戏排行榜@iknow->百度风云榜@iknow->百度风云榜@ps	2	29
通用词排行	1	网游排行榜@ps->网络游排行榜@ps->网络游戏排行榜@ps	2	28
通用词排行	1	网游排行榜@ps->网络游戏排行榜@ps->网络游戏排行榜2013前十名@ps	2	28
通用词排行	1	网游排行榜@ps->网游小说排行榜@ps->职业人生@iknow	2	28
